invoice_number,invoice_date,store_name,city,item_name,quantity,unit_price,line_amount,bill_subtotal,discount,cgst,sgst,grand_total,payment_mode
INV-20260509-0038,2026-05-09 04:20,Spencer's,Lucknow,Bru Coffee 200g,3,665.46,1996.38,6829.12,0.0,170.73,170.73,7170.58,Cash
INV-20260509-0038,2026-05-09 04:20,Spencer's,Lucknow,Good Day Cookies,2,421.75,843.5,6829.12,0.0,170.73,170.73,7170.58,UPI
INV-20260509-0038,2026-05-09 04:20,Spencer's,Lucknow,Banana 1 Dozen,3,63.69,191.07,6829.12,0.0,170.73,170.73,7170.58,Cash
INV-20260509-0038,2026-05-09 04:20,Spencer's,Lucknow,Horlicks 500g,3,380.76,1142.28,6829.12,0.0,170.73,170.73,7170.58,Cash
INV-20260304-0039,2026-03-04 17:07,Reliance Smart Bazaar,Ghaziabad,Amul Gold Milk 1L,3,112.93,338.79,7493.49,374.67,177.97,177.97,7474.76,Cash
INV-20260304-0039,2026-03-04 17:07,Reliance Smart Bazaar,Ghaziabad,Tata Tea Premium 500g,2,706.31,1412.62,7493.49,374.67,177.97,177.97,7474.76,Card
INV-20260304-0039,2026-03-04 17:07,Reliance Smart Bazaar,Ghaziabad,Potato 2kg,1,491.71,491.71,7493.49,374.67,177.97,177.97,7474.76,UPI
INV-20260304-0039,2026-03-04 17:07,Reliance Smart Bazaar,Ghaziabad,Wheel Detergent,3,158.96,476.88,7493.49,374.67,177.97,177.97,7474.76,Cash
INV-20260304-0039,2026-03-04 17:07,Reliance Smart Bazaar,Ghaziabad,Moong Dal 1kg,3,581.4,1744.2,7493.49,374.67,177.97,177.97,7474.76,Cash
INV-20260304-0039,2026-03-04 17:07,Reliance Smart Bazaar,Ghaziabad,Britannia Bread,1,250.42,250.42,7493.49,374.67,177.97,177.97,7474.76,Cash
INV-20260304-0039,2026-03-04 17:07,Reliance Smart Bazaar,Ghaziabad,Tomato 1kg,1,637.29,637.29,7493.49,374.67,177.97,177.97,7474.76,UPI
INV-20260304-0039,2026-03-04 17:07,Reliance Smart Bazaar,Ghaziabad,Colgate Toothpaste,3,713.86,2141.58,7493.49,374.67,177.97,177.97,7474.76,Cash
INV-20260122-0040,2026-01-22 23:57,DMart Hypermarket,Noida,Banana 1 Dozen,2,85.57,171.14,10229.94,204.6,250.63,250.63,10526.6,UPI
INV-20260122-0040,2026-01-22 23:57,DMart Hypermarket,Noida,Toor Dal 1kg,3,490.3,1470.9,10229.94,204.6,250.63,250.63,10526.6,UPI
INV-20260122-0040,2026-01-22 23:57,DMart Hypermarket,Noida,Tomato 1kg,2,488.77,977.54,10229.94,204.6,250.63,250.63,10526.6,Cash
INV-20260122-0040,2026-01-22 23:57,DMart Hypermarket,Noida,Onion 1kg,2,578.21,1156.42,10229.94,204.6,250.63,250.63,10526.6,UPI
INV-20260122-0040,2026-01-22 23:57,DMart Hypermarket,Noida,Maggi Noodles Pack,2,566.9,1133.8,10229.94,204.6,250.63,250.63,10526.6,Card
INV-20260122-0040,2026-01-22 23:57,DMart Hypermarket,Noida,Britannia Bread,3,279.65,838.95,10229.94,204.6,250.63,250.63,10526.6,Cash
INV-20260122-0040,2026-01-22 23:57,DMart Hypermarket,Noida,Tata Salt 1kg,2,671.62,1343.24,10229.94,204.6,250.63,250.63,10526.6,Card
INV-20260122-0040,2026-01-22 23:57,DMart Hypermarket,Noida,Moong Dal 1kg,2,482.71,965.42,10229.94,204.6,250.63,250.63,10526.6,Card
INV-20260122-0040,2026-01-22 23:57,DMart Hypermarket,Noida,Surf Excel 1kg,1,79.88,79.88,10229.94,204.6,250.63,250.63,10526.6,Cash
INV-20260122-0040,2026-01-22 23:57,DMart Hypermarket,Noida,Apple 1kg,1,57.72,57.72,10229.94,204.6,250.63,250.63,10526.6,Cash
INV-20260122-0040,2026-01-22 23:57,DMart Hypermarket,Noida,Aashirvaad Atta 5kg,2,604.5,1209.0,10229.94,204.6,250.63,250.63,10526.6,UPI
INV-20260122-0040,2026-01-22 23:57,DMart Hypermarket,Noida,Eggs (12 pcs),3,275.31,825.93,10229.94,204.6,250.63,250.63,10526.6,Cash
INV-20260511-0041,2026-05-11 23:30,DMart Hypermarket,Noida,Aashirvaad Atta 5kg,3,582.4,1747.2,10696.42,534.82,254.04,254.04,10669.68,UPI
INV-20260511-0041,2026-05-11 23:30,DMart Hypermarket,Noida,Tata Tea Premium 500g,1,316.96,316.96,10696.42,534.82,254.04,254.04,10669.68,Card
INV-20260511-0041,2026-05-11 23:30,DMart Hypermarket,Noida,Amul Gold Milk 1L,2,226.48,452.96,10696.42,534.82,254.04,254.04,10669.68,Cash
INV-20260511-0041,2026-05-11 23:30,DMart Hypermarket,Noida,Colgate Toothpaste,3,569.1,1707.3,10696.42,534.82,254.04,254.04,10669.68,Card
INV-20260511-0041,2026-05-11 23:30,DMart Hypermarket,Noida,Clinic Plus Shampoo,3,422.37,1267.11,10696.42,534.82,254.04,254.04,10669.68,UPI
INV-20260511-0041,2026-05-11 23:30,DMart Hypermarket,Noida,Sugar 1kg,2,173.73,347.46,10696.42,534.82,254.04,254.04,10669.68,UPI
INV-20260511-0041,2026-05-11 23:30,DMart Hypermarket,Noida,Fortune Sunflower Oil 1L,2,393.52,787.04,10696.42,534.82,254.04,254.04,10669.68,UPI
INV-20260511-0041,2026-05-11 23:30,DMart Hypermarket,Noida,Parle-G Biscuits,2,610.66,1221.32,10696.42,534.82,254.04,254.04,10669.68,Card
INV-20260511-0041,2026-05-11 23:30,DMart Hypermarket,Noida,Eggs (12 pcs),1,230.61,230.61,10696.42,534.82,254.04,254.04,10669.68,Card
INV-20260511-0041,2026-05-11 23:30,DMart Hypermarket,Noida,Banana 1 Dozen,3,744.49,2233.47,10696.42,534.82,254.04,254.04,10669.68,UPI
INV-20260511-0041,2026-05-11 23:30,DMart Hypermarket,Noida,Good Day Cookies,2,92.83,185.66,10696.42,534.82,254.04,254.04,10669.68,Card
INV-20260511-0041,2026-05-11 23:30,DMart Hypermarket,Noida,Horlicks 500g,1,199.33,199.33,10696.42,534.82,254.04,254.04,10669.68,UPI
INV-20260228-0042,2026-02-28 03:22,More Supermarket,Delhi,Onion 1kg,3,122.37,367.11,3713.72,185.69,88.2,88.2,3704.43,Card
INV-20260228-0042,2026-02-28 03:22,More Supermarket,Delhi,Banana 1 Dozen,1,71.43,71.43,3713.72,185.69,88.2,88.2,3704.43,UPI
INV-20260228-0042,2026-02-28 03:22,More Supermarket,Delhi,Moong Dal 1kg,3,305.53,916.59,3713.72,185.69,88.2,88.2,3704.43,Cash
INV-20260228-0042,2026-02-28 03:22,More Supermarket,Delhi,Lux Soap,1,490.51,490.51,3713.72,185.69,88.2,88.2,3704.43,Cash
INV-20260228-0042,2026-02-28 03:22,More Supermarket,Delhi,India Gate Basmati Rice 5kg,2,727.76,1455.52,3713.72,185.69,88.2,88.2,3704.43,UPI
INV-20260228-0042,2026-02-28 03:22,More Supermarket,Delhi,Sugar 1kg,1,412.56,412.56,3713.72,185.69,88.2,88.2,3704.43,Card
INV-20260414-0043,2026-04-14 17:57,Reliance Smart Bazaar,Ghaziabad,Surf Excel 1kg,1,600.44,600.44,5039.76,0.0,125.99,125.99,5291.74,Cash
INV-20260414-0043,2026-04-14 17:57,Reliance Smart Bazaar,Ghaziabad,Potato 2kg,2,318.98,637.96,5039.76,0.0,125.99,125.99,5291.74,Card
INV-20260414-0043,2026-04-14 17:57,Reliance Smart Bazaar,Ghaziabad,Moong Dal 1kg,1,43.98,43.98,5039.76,0.0,125.99,125.99,5291.74,Card
INV-20260414-0043,2026-04-14 17:57,Reliance Smart Bazaar,Ghaziabad,Tomato 1kg,3,187.31,561.93,5039.76,0.0,125.99,125.99,5291.74,Cash
INV-20260414-0043,2026-04-14 17:57,Reliance Smart Bazaar,Ghaziabad,Amul Gold Milk 1L,2,298.25,596.5,5039.76,0.0,125.99,125.99,5291.74,UPI
INV-20260414-0043,2026-04-14 17:57,Reliance Smart Bazaar,Ghaziabad,Toor Dal 1kg,1,402.26,402.26,5039.76,0.0,125.99,125.99,5291.74,Card
INV-20260414-0043,2026-04-14 17:57,Reliance Smart Bazaar,Ghaziabad,Aashirvaad Atta 5kg,2,247.59,495.18,5039.76,0.0,125.99,125.99,5291.74,UPI
INV-20260414-0043,2026-04-14 17:57,Reliance Smart Bazaar,Ghaziabad,Banana 1 Dozen,3,567.17,1701.51,5039.76,0.0,125.99,125.99,5291.74,Card
INV-20260410-0044,2026-04-10 20:53,Reliance Smart Bazaar,Ghaziabad,Banana 1 Dozen,2,693.8,1387.6,8654.81,0.0,216.37,216.37,9087.55,Cash
INV-20260410-0044,2026-04-10 20:53,Reliance Smart Bazaar,Ghaziabad,Bru Coffee 200g,1,313.13,313.13,8654.81,0.0,216.37,216.37,9087.55,Cash
INV-20260410-0044,2026-04-10 20:53,Reliance Smart Bazaar,Ghaziabad,Moong Dal 1kg,1,30.11,30.11,8654.81,0.0,216.37,216.37,9087.55,Cash
INV-20260410-0044,2026-04-10 20:53,Reliance Smart Bazaar,Ghaziabad,Onion 1kg,2,75.38,150.76,8654.81,0.0,216.37,216.37,9087.55,UPI
INV-20260410-0044,2026-04-10 20:53,Reliance Smart Bazaar,Ghaziabad,Surf Excel 1kg,2,742.98,1485.96,8654.81,0.0,216.37,216.37,9087.55,UPI
INV-20260410-0044,2026-04-10 20:53,Reliance Smart Bazaar,Ghaziabad,India Gate Basmati Rice 5kg,3,331.45,994.35,8654.81,0.0,216.37,216.37,9087.55,Cash
INV-20260410-0044,2026-04-10 20:53,Reliance Smart Bazaar,Ghaziabad,Wheel Detergent,2,204.37,408.74,8654.81,0.0,216.37,216.37,9087.55,Card
INV-20260410-0044,2026-04-10 20:53,Reliance Smart Bazaar,Ghaziabad,Horlicks 500g,3,743.92,2231.76,8654.81,0.0,216.37,216.37,9087.55,UPI
INV-20260410-0044,2026-04-10 20:53,Reliance Smart Bazaar,Ghaziabad,Amul Gold Milk 1L,3,550.8,1652.4,8654.81,0.0,216.37,216.37,9087.55,Cash
INV-20260324-0045,2026-03-24 19:03,Easyday Club,Aligarh,Good Day Cookies,2,89.74,179.48,5602.1,280.11,133.05,133.05,5588.09,UPI
INV-20260324-0045,2026-03-24 19:03,Easyday Club,Aligarh,Bru Coffee 200g,3,664.91,1994.73,5602.1,280.11,133.05,133.05,5588.09,Cash
INV-20260324-0045,2026-03-24 19:03,Easyday Club,Aligarh,Sugar 1kg,3,120.88,362.64,5602.1,280.11,133.05,133.05,5588.09,Card
INV-20260324-0045,2026-03-24 19:03,Easyday Club,Aligarh,Maggi Noodles Pack,3,149.85,449.55,5602.1,280.11,133.05,133.05,5588.09,Cash
INV-20260324-0045,2026-03-24 19:03,Easyday Club,Aligarh,Onion 1kg,1,175.77,175.77,5602.1,280.11,133.05,133.05,5588.09,Card
INV-20260324-0045,2026-03-24 19:03,Easyday Club,Aligarh,India Gate Basmati Rice 5kg,1,655.47,655.47,5602.1,280.11,133.05,133.05,5588.09,UPI
INV-20260324-0045,2026-03-24 19:03,Easyday Club,Aligarh,Parle-G Biscuits,3,319.87,959.61,5602.1,280.11,133.05,133.05,5588.09,Cash
INV-20260324-0045,2026-03-24 19:03,Easyday Club,Aligarh,Moong Dal 1kg,1,384.51,384.51,5602.1,280.11,133.05,133.05,5588.09,Card
INV-20260324-0045,2026-03-24 19:03,Easyday Club,Aligarh,Wheel Detergent,2,220.17,440.34,5602.1,280.11,133.05,133.05,5588.09,Cash
INV-20260511-0046,2026-05-11 04:37,Easyday Club,Aligarh,Tata Salt 1kg,1,291.19,291.19,5132.43,256.62,121.9,121.9,5119.61,UPI
INV-20260511-0046,2026-05-11 04:37,Easyday Club,Aligarh,Eggs (12 pcs),2,590.02,1180.04,5132.43,256.62,121.9,121.9,5119.61,Cash
INV-20260511-0046,2026-05-11 04:37,Easyday Club,Aligarh,Tata Tea Premium 500g,3,389.49,1168.47,5132.43,256.62,121.9,121.9,5119.61,Cash
INV-20260511-0046,2026-05-11 04:37,Easyday Club,Aligarh,Parle-G Biscuits,1,480.67,480.67,5132.43,256.62,121.9,121.9,5119.61,Card
INV-20260511-0046,2026-05-11 04:37,Easyday Club,Aligarh,Banana 1 Dozen,2,221.89,443.78,5132.43,256.62,121.9,121.9,5119.61,Card
INV-20260511-0046,2026-05-11 04:37,Easyday Club,Aligarh,Onion 1kg,1,446.36,446.36,5132.43,256.62,121.9,121.9,5119.61,UPI
INV-20260511-0046,2026-05-11 04:37,Easyday Club,Aligarh,Sugar 1kg,2,560.96,1121.92,5132.43,256.62,121.9,121.9,5119.61,UPI
INV-20260523-0047,2026-05-23 18:36,Reliance Smart Bazaar,Ghaziabad,Banana 1 Dozen,3,32.01,96.03,3456.9,172.85,82.1,82.1,3448.25,Cash
INV-20260523-0047,2026-05-23 18:36,Reliance Smart Bazaar,Ghaziabad,Potato 2kg,1,700.72,700.72,3456.9,172.85,82.1,82.1,3448.25,Cash
INV-20260523-0047,2026-05-23 18:36,Reliance Smart Bazaar,Ghaziabad,Tomato 1kg,1,556.18,556.18,3456.9,172.85,82.1,82.1,3448.25,Card
INV-20260523-0047,2026-05-23 18:36,Reliance Smart Bazaar,Ghaziabad,Tata Salt 1kg,3,57.43,172.29,3456.9,172.85,82.1,82.1,3448.25,UPI
INV-20260523-0047,2026-05-23 18:36,Reliance Smart Bazaar,Ghaziabad,Parle-G Biscuits,3,545.52,1636.56,3456.9,172.85,82.1,82.1,3448.25,UPI
INV-20260523-0047,2026-05-23 18:36,Reliance Smart Bazaar,Ghaziabad,Toor Dal 1kg,2,55.65,111.3,3456.9,172.85,82.1,82.1,3448.25,Card
INV-20260523-0047,2026-05-23 18:36,Reliance Smart Bazaar,Ghaziabad,Wheel Detergent,2,91.91,183.82,3456.9,172.85,82.1,82.1,3448.25,Card
INV-20260326-0048,2026-03-26 08:14,Reliance Smart Bazaar,Ghaziabad,Horlicks 500g,1,157.96,157.96,6842.92,342.15,162.52,162.52,6825.81,Cash
INV-20260326-0048,2026-03-26 08:14,Reliance Smart Bazaar,Ghaziabad,Banana 1 Dozen,3,223.04,669.12,6842.92,342.15,162.52,162.52,6825.81,Card
INV-20260326-0048,2026-03-26 08:14,Reliance Smart Bazaar,Ghaziabad,Fortune Sunflower Oil 1L,3,447.83,1343.49,6842.92,342.15,162.52,162.52,6825.81,Card
INV-20260326-0048,2026-03-26 08:14,Reliance Smart Bazaar,Ghaziabad,Britannia Bread,2,565.87,1131.74,6842.92,342.15,162.52,162.52,6825.81,UPI
INV-20260326-0048,2026-03-26 08:14,Reliance Smart Bazaar,Ghaziabad,Tomato 1kg,1,18.34,18.34,6842.92,342.15,162.52,162.52,6825.81,Card
INV-20260326-0048,2026-03-26 08:14,Reliance Smart Bazaar,Ghaziabad,Parle-G Biscuits,1,32.02,32.02,6842.92,342.15,162.52,162.52,6825.81,Cash
INV-20260326-0048,2026-03-26 08:14,Reliance Smart Bazaar,Ghaziabad,Tata Salt 1kg,3,566.03,1698.09,6842.92,342.15,162.52,162.52,6825.81,Card
INV-20260326-0048,2026-03-26 08:14,Reliance Smart Bazaar,Ghaziabad,Tata Tea Premium 500g,2,58.06,116.12,6842.92,342.15,162.52,162.52,6825.81,Card
INV-20260326-0048,2026-03-26 08:14,Reliance Smart Bazaar,Ghaziabad,Potato 2kg,3,529.4,1588.2,6842.92,342.15,162.52,162.52,6825.81,Card
INV-20260326-0048,2026-03-26 08:14,Reliance Smart Bazaar,Ghaziabad,Aashirvaad Atta 5kg,2,43.92,87.84,6842.92,342.15,162.52,162.52,6825.81,UPI
INV-20260524-0049,2026-05-24 14:44,Easyday Club,Aligarh,Onion 1kg,1,211.78,211.78,5876.01,117.52,143.96,143.96,6046.41,Cash
INV-20260524-0049,2026-05-24 14:44,Easyday Club,Aligarh,Parle-G Biscuits,1,371.65,371.65,5876.01,117.52,143.96,143.96,6046.41,Cash
INV-20260524-0049,2026-05-24 14:44,Easyday Club,Aligarh,Potato 2kg,3,58.81,176.43,5876.01,117.52,143.96,143.96,6046.41,Card
INV-20260524-0049,2026-05-24 14:44,Easyday Club,Aligarh,Good Day Cookies,1,725.29,725.29,5876.01,117.52,143.96,143.96,6046.41,UPI
INV-20260524-0049,2026-05-24 14:44,Easyday Club,Aligarh,Fortune Sunflower Oil 1L,3,539.03,1617.09,5876.01,117.52,143.96,143.96,6046.41,Cash
INV-20260524-0049,2026-05-24 14:44,Easyday Club,Aligarh,Colgate Toothpaste,1,568.64,568.64,5876.01,117.52,143.96,143.96,6046.41,UPI
INV-20260524-0049,2026-05-24 14:44,Easyday Club,Aligarh,Tata Tea Premium 500g,3,298.72,896.16,5876.01,117.52,143.96,143.96,6046.41,Cash
INV-20260524-0049,2026-05-24 14:44,Easyday Club,Aligarh,India Gate Basmati Rice 5kg,2,306.01,612.02,5876.01,117.52,143.96,143.96,6046.41,Cash
INV-20260524-0049,2026-05-24 14:44,Easyday Club,Aligarh,Clinic Plus Shampoo,1,529.23,529.23,5876.01,117.52,143.96,143.96,6046.41,Card
INV-20260524-0049,2026-05-24 14:44,Easyday Club,Aligarh,Banana 1 Dozen,2,69.65,139.3,5876.01,117.52,143.96,143.96,6046.41,Cash
INV-20260524-0049,2026-05-24 14:44,Easyday Club,Aligarh,Moong Dal 1kg,1,28.42,28.42,5876.01,117.52,143.96,143.96,6046.41,Cash
INV-20260412-0050,2026-04-12 22:11,Spencer's,Lucknow,Apple 1kg,2,352.0,704.0,9926.76,0.0,248.17,248.17,10423.1,UPI
INV-20260412-0050,2026-04-12 22:11,Spencer's,Lucknow,Britannia Bread,3,497.46,1492.38,9926.76,0.0,248.17,248.17,10423.1,Card
INV-20260412-0050,2026-04-12 22:11,Spencer's,Lucknow,Eggs (12 pcs),1,739.43,739.43,9926.76,0.0,248.17,248.17,10423.1,Card
INV-20260412-0050,2026-04-12 22:11,Spencer's,Lucknow,Amul Gold Milk 1L,2,440.28,880.56,9926.76,0.0,248.17,248.17,10423.1,UPI
INV-20260412-0050,2026-04-12 22:11,Spencer's,Lucknow,Clinic Plus Shampoo,2,467.53,935.06,9926.76,0.0,248.17,248.17,10423.1,Card
INV-20260412-0050,2026-04-12 22:11,Spencer's,Lucknow,Tata Salt 1kg,3,396.23,1188.69,9926.76,0.0,248.17,248.17,10423.1,Cash
INV-20260412-0050,2026-04-12 22:11,Spencer's,Lucknow,Wheel Detergent,2,25.71,51.42,9926.76,0.0,248.17,248.17,10423.1,Cash
INV-20260412-0050,2026-04-12 22:11,Spencer's,Lucknow,Onion 1kg,3,210.76,632.28,9926.76,0.0,248.17,248.17,10423.1,UPI
INV-20260412-0050,2026-04-12 22:11,Spencer's,Lucknow,Potato 2kg,3,673.82,2021.46,9926.76,0.0,248.17,248.17,10423.1,Cash
INV-20260412-0050,2026-04-12 22:11,Spencer's,Lucknow,India Gate Basmati Rice 5kg,3,427.16,1281.48,9926.76,0.0,248.17,248.17,10423.1,UPI
INV-20260111-0051,2026-01-11 07:27,Reliance Smart Bazaar,Ghaziabad,India Gate Basmati Rice 5kg,2,585.14,1170.28,9080.86,181.62,222.48,222.48,9344.2,UPI
INV-20260111-0051,2026-01-11 07:27,Reliance Smart Bazaar,Ghaziabad,Good Day Cookies,2,175.96,351.92,9080.86,181.62,222.48,222.48,9344.2,Card
INV-20260111-0051,2026-01-11 07:27,Reliance Smart Bazaar,Ghaziabad,Fortune Sunflower Oil 1L,1,643.11,643.11,9080.86,181.62,222.48,222.48,9344.2,Cash
INV-20260111-0051,2026-01-11 07:27,Reliance Smart Bazaar,Ghaziabad,Clinic Plus Shampoo,2,312.91,625.82,9080.86,181.62,222.48,222.48,9344.2,UPI
INV-20260111-0051,2026-01-11 07:27,Reliance Smart Bazaar,Ghaziabad,Moong Dal 1kg,2,745.02,1490.04,9080.86,181.62,222.48,222.48,9344.2,UPI
INV-20260111-0051,2026-01-11 07:27,Reliance Smart Bazaar,Ghaziabad,Horlicks 500g,1,393.27,393.27,9080.86,181.62,222.48,222.48,9344.2,UPI
INV-20260111-0051,2026-01-11 07:27,Reliance Smart Bazaar,Ghaziabad,Wheel Detergent,3,211.66,634.98,9080.86,181.62,222.48,222.48,9344.2,Card
INV-20260111-0051,2026-01-11 07:27,Reliance Smart Bazaar,Ghaziabad,Colgate Toothpaste,3,398.08,1194.24,9080.86,181.62,222.48,222.48,9344.2,UPI
INV-20260111-0051,2026-01-11 07:27,Reliance Smart Bazaar,Ghaziabad,Surf Excel 1kg,1,744.78,744.78,9080.86,181.62,222.48,222.48,9344.2,Card
INV-20260111-0051,2026-01-11 07:27,Reliance Smart Bazaar,Ghaziabad,Maggi Noodles Pack,3,536.46,1609.38,9080.86,181.62,222.48,222.48,9344.2,UPI
INV-20260111-0051,2026-01-11 07:27,Reliance Smart Bazaar,Ghaziabad,Amul Gold Milk 1L,2,111.52,223.04,9080.86,181.62,222.48,222.48,9344.2,UPI
INV-20260217-0052,2026-02-17 04:46,Easyday Club,Aligarh,Lux Soap,1,338.3,338.3,5709.19,285.46,135.59,135.59,5694.91,Card
INV-20260217-0052,2026-02-17 04:46,Easyday Club,Aligarh,Eggs (12 pcs),1,717.05,717.05,5709.19,285.46,135.59,135.59,5694.91,UPI
INV-20260217-0052,2026-02-17 04:46,Easyday Club,Aligarh,Britannia Bread,3,127.37,382.11,5709.19,285.46,135.59,135.59,5694.91,UPI
INV-20260217-0052,2026-02-17 04:46,Easyday Club,Aligarh,Surf Excel 1kg,3,746.49,2239.47,5709.19,285.46,135.59,135.59,5694.91,Cash
INV-20260217-0052,2026-02-17 04:46,Easyday Club,Aligarh,Clinic Plus Shampoo,1,44.95,44.95,5709.19,285.46,135.59,135.59,5694.91,Card
INV-20260217-0052,2026-02-17 04:46,Easyday Club,Aligarh,Horlicks 500g,3,315.25,945.75,5709.19,285.46,135.59,135.59,5694.91,Cash
INV-20260217-0052,2026-02-17 04:46,Easyday Club,Aligarh,Bru Coffee 200g,2,520.78,1041.56,5709.19,285.46,135.59,135.59,5694.91,Card
INV-20260519-0053,2026-05-19 18:14,More Supermarket,Delhi,Colgate Toothpaste,1,108.22,108.22,9818.64,196.37,240.56,240.56,10103.39,Cash
INV-20260519-0053,2026-05-19 18:14,More Supermarket,Delhi,Tata Tea Premium 500g,1,350.61,350.61,9818.64,196.37,240.56,240.56,10103.39,UPI
INV-20260519-0053,2026-05-19 18:14,More Supermarket,Delhi,Moong Dal 1kg,3,566.03,1698.09,9818.64,196.37,240.56,240.56,10103.39,Cash
INV-20260519-0053,2026-05-19 18:14,More Supermarket,Delhi,Lux Soap,3,405.34,1216.02,9818.64,196.37,240.56,240.56,10103.39,Cash
INV-20260519-0053,2026-05-19 18:14,More Supermarket,Delhi,Amul Gold Milk 1L,3,580.71,1742.13,9818.64,196.37,240.56,240.56,10103.39,UPI
INV-20260519-0053,2026-05-19 18:14,More Supermarket,Delhi,Surf Excel 1kg,2,730.92,1461.84,9818.64,196.37,240.56,240.56,10103.39,Cash
INV-20260519-0053,2026-05-19 18:14,More Supermarket,Delhi,India Gate Basmati Rice 5kg,3,246.42,739.26,9818.64,196.37,240.56,240.56,10103.39,Cash
INV-20260519-0053,2026-05-19 18:14,More Supermarket,Delhi,Banana 1 Dozen,2,35.18,70.36,9818.64,196.37,240.56,240.56,10103.39,UPI
INV-20260519-0053,2026-05-19 18:14,More Supermarket,Delhi,Potato 2kg,1,614.01,614.01,9818.64,196.37,240.56,240.56,10103.39,UPI
INV-20260519-0053,2026-05-19 18:14,More Supermarket,Delhi,Tata Salt 1kg,2,670.01,1340.02,9818.64,196.37,240.56,240.56,10103.39,Card
INV-20260519-0053,2026-05-19 18:14,More Supermarket,Delhi,Apple 1kg,2,239.04,478.08,9818.64,196.37,240.56,240.56,10103.39,Cash
INV-20260102-0054,2026-01-02 09:15,DMart Hypermarket,Noida,Horlicks 500g,2,143.62,287.24,6931.72,346.59,164.63,164.63,6914.39,UPI
INV-20260102-0054,2026-01-02 09:15,DMart Hypermarket,Noida,Onion 1kg,2,451.93,903.86,6931.72,346.59,164.63,164.63,6914.39,UPI
INV-20260102-0054,2026-01-02 09:15,DMart Hypermarket,Noida,Colgate Toothpaste,2,91.76,183.52,6931.72,346.59,164.63,164.63,6914.39,Card
INV-20260102-0054,2026-01-02 09:15,DMart Hypermarket,Noida,India Gate Basmati Rice 5kg,3,253.12,759.36,6931.72,346.59,164.63,164.63,6914.39,UPI
INV-20260102-0054,2026-01-02 09:15,DMart Hypermarket,Noida,Eggs (12 pcs),1,578.44,578.44,6931.72,346.59,164.63,164.63,6914.39,Cash
INV-20260102-0054,2026-01-02 09:15,DMart Hypermarket,Noida,Britannia Bread,3,435.97,1307.91,6931.72,346.59,164.63,164.63,6914.39,UPI
INV-20260102-0054,2026-01-02 09:15,DMart Hypermarket,Noida,Amul Gold Milk 1L,3,247.53,742.59,6931.72,346.59,164.63,164.63,6914.39,Card
INV-20260102-0054,2026-01-02 09:15,DMart Hypermarket,Noida,Toor Dal 1kg,2,418.81,837.62,6931.72,346.59,164.63,164.63,6914.39,UPI
INV-20260102-0054,2026-01-02 09:15,DMart Hypermarket,Noida,Clinic Plus Shampoo,2,403.85,807.7,6931.72,346.59,164.63,164.63,6914.39,UPI
INV-20260102-0054,2026-01-02 09:15,DMart Hypermarket,Noida,Moong Dal 1kg,2,261.74,523.48,6931.72,346.59,164.63,164.63,6914.39,Cash
INV-20260312-0055,2026-03-12 21:51,Reliance Smart Bazaar,Ghaziabad,Sugar 1kg,2,372.2,744.4,9224.57,0.0,230.61,230.61,9685.79,Card
INV-20260312-0055,2026-03-12 21:51,Reliance Smart Bazaar,Ghaziabad,Moong Dal 1kg,1,427.14,427.14,9224.57,0.0,230.61,230.61,9685.79,UPI
INV-20260312-0055,2026-03-12 21:51,Reliance Smart Bazaar,Ghaziabad,Clinic Plus Shampoo,3,586.9,1760.7,9224.57,0.0,230.61,230.61,9685.79,Card
INV-20260312-0055,2026-03-12 21:51,Reliance Smart Bazaar,Ghaziabad,Banana 1 Dozen,2,294.64,589.28,9224.57,0.0,230.61,230.61,9685.79,Cash
INV-20260312-0055,2026-03-12 21:51,Reliance Smart Bazaar,Ghaziabad,Tata Salt 1kg,3,356.08,1068.24,9224.57,0.0,230.61,230.61,9685.79,UPI
INV-20260312-0055,2026-03-12 21:51,Reliance Smart Bazaar,Ghaziabad,Britannia Bread,2,57.46,114.92,9224.57,0.0,230.61,230.61,9685.79,Cash
INV-20260312-0055,2026-03-12 21:51,Reliance Smart Bazaar,Ghaziabad,Wheel Detergent,3,137.25,411.75,9224.57,0.0,230.61,230.61,9685.79,Cash
INV-20260312-0055,2026-03-12 21:51,Reliance Smart Bazaar,Ghaziabad,Tata Tea Premium 500g,2,518.59,1037.18,9224.57,0.0,230.61,230.61,9685.79,Card
INV-20260312-0055,2026-03-12 21:51,Reliance Smart Bazaar,Ghaziabad,Eggs (12 pcs),3,612.6,1837.8,9224.57,0.0,230.61,230.61,9685.79,Cash
INV-20260312-0055,2026-03-12 21:51,Reliance Smart Bazaar,Ghaziabad,Amul Gold Milk 1L,1,327.6,327.6,9224.57,0.0,230.61,230.61,9685.79,UPI
INV-20260312-0055,2026-03-12 21:51,Reliance Smart Bazaar,Ghaziabad,Onion 1kg,2,452.78,905.56,9224.57,0.0,230.61,230.61,9685.79,Card
INV-20260226-0056,2026-02-26 14:58,Reliance Smart Bazaar,Ghaziabad,Lux Soap,1,116.64,116.64,3822.17,0.0,95.55,95.55,4013.27,Card
INV-20260226-0056,2026-02-26 14:58,Reliance Smart Bazaar,Ghaziabad,Onion 1kg,3,594.66,1783.98,3822.17,0.0,95.55,95.55,4013.27,Cash
